book	status2	status	PARAGON	tok_length		ParagonURI	local_path
0599IbnHasanCabdi.Juz	pri	pri	z	5940		z	../data/0599IbnHasanCabdi/0599IbnHasanCabdi.Juz/0599IbnHasanCabdi.Juz.Shamela0030731-ara1
0728IbnTaymiyya.QacidaFiAmwalSultaniyya	pri	pri	z	5935		z	../data/0728IbnTaymiyya/0728IbnTaymiyya.QacidaFiAmwalSultaniyya/0728IbnTaymiyya.QacidaFiAmwalSultaniyya.ShamAY0034357-ara1
0255Jahiz.FakhrSudan	pri	pri	z	5914		z	../data/0255Jahiz/0255Jahiz.FakhrSudan/0255Jahiz.FakhrSudan.Shamela0010709BK7-ara2.mARkdown
0530FurawiSacidi.Arbacun	pri	pri	z	5913		z	../data/0530FurawiSacidi/0530FurawiSacidi.Arbacun/0530FurawiSacidi.Arbacun.ShamAY0032902-ara1
1237AbuNabhanKharusi.TafsirSuratFatiha	pri	pri	z	5908		z	../data/1237AbuNabhanKharusi/1237AbuNabhanKharusi.TafsirSuratFatiha/1237AbuNabhanKharusi.TafsirSuratFatiha.ShamIbadiyya0000437-ara1
0656IbnCabdQawiMundhiri.JuzFiCikrima	pri	pri	z	5904		z	../data/0656IbnCabdQawiMundhiri/0656IbnCabdQawiMundhiri.JuzFiCikrima/0656IbnCabdQawiMundhiri.JuzFiCikrima.Sham19Y0017794-ara1
0265CaliIbnHarbTai.Juz	pri	pri	z	5903		z	../data/0265CaliIbnHarbTai/0265CaliIbnHarbTai.Juz/0265CaliIbnHarbTai.Juz.ShamAY0032940-ara1
0728IbnTaymiyya.QacidaFiInghimas	pri	pri	z	5893		z	../data/0728IbnTaymiyya/0728IbnTaymiyya.QacidaFiInghimas/0728IbnTaymiyya.QacidaFiInghimas.Shamela0011288-ara1
1345IbnJacfarKattani.RisalatMusalsalat	pri	pri	z	5888		z	../data/1345IbnJacfarKattani/1345IbnJacfarKattani.RisalatMusalsalat/1345IbnJacfarKattani.RisalatMusalsalat.Shamela0011781-ara1
0438IbnYusufJuwayni.MawqifImam	pri	pri	z	5886		z	../data/0438IbnYusufJuwayni/0438IbnYusufJuwayni.MawqifImam/0438IbnYusufJuwayni.MawqifImam.Shamela0012106-ara1
0515AbuCaliHaddad.Mucjam	pri	pri	z	5882		z	../data/0515AbuCaliHaddad/0515AbuCaliHaddad.Mucjam/0515AbuCaliHaddad.Mucjam.ShamAY0032841-ara1
1220CabdAllahShubbar.AnwarLamica	pri	pri	z	5882		z	../data/1220CabdAllahShubbar/1220CabdAllahShubbar.AnwarLamica/1220CabdAllahShubbar.AnwarLamica.Shia001554-ara1
0390IbnCabdAllahCaskari.HaththCalaTalabCilm	pri	pri	z	5871		z	../data/0390IbnCabdAllahCaskari/0390IbnCabdAllahCaskari.HaththCalaTalabCilm/0390IbnCabdAllahCaskari.HaththCalaTalabCilm.Shamela0006861-ara1
0709IbnAtaAllahSikandari.HikamCataiyya	pri	pri	z	5871		z	../data/0709IbnAtaAllahSikandari/0709IbnAtaAllahSikandari.HikamCataiyya/0709IbnAtaAllahSikandari.HikamCataiyya.JK009323-ara1
0412Sulami.Samac	pri	pri	z	5870		z	../data/0412Sulami/0412Sulami.Samac/0412Sulami.Samac.ShamAY0035232-ara1
0360Tabarani.Muntakhab	pri	pri	z	5865		z	../data/0360Tabarani/0360Tabarani.Muntakhab/0360Tabarani.Muntakhab.ShamAY0035230-ara1
0538JarAllahZamakhshari.AtwaqDhahab	pri	pri	z	5865		z	../data/0538JarAllahZamakhshari/0538JarAllahZamakhshari.AtwaqDhahab/0538JarAllahZamakhshari.AtwaqDhahab.JK009316-ara1
0307IbnKhalafDuri.DhammLiwat	pri	pri	z	5864		z	../data/0307IbnKhalafDuri/0307IbnKhalafDuri.DhammLiwat/0307IbnKhalafDuri.DhammLiwat.ShamAY0035245-ara1
0463KhatibBaghdadi.DhikrJahrBiBasmala	pri	pri	z	5863		z	../data/0463KhatibBaghdadi/0463KhatibBaghdadi.DhikrJahrBiBasmala/0463KhatibBaghdadi.DhikrJahrBiBasmala.Shamela0029892-ara1
0430AbuNucaymIsbahani.MuntakhabMinHadithYunusIbnCubayd	pri	pri	z	5855		z	../data/0430AbuNucaymIsbahani/0430AbuNucaymIsbahani.MuntakhabMinHadithYunusIbnCubayd/0430AbuNucaymIsbahani.MuntakhabMinHadithYunusIbnCubayd.Shamela0030552-ara1
0259HunaynIbnIshaq.AbuqratFiAmradBiladiyya	pri	pri	z	5847		z	../data/0259HunaynIbnIshaq/0259HunaynIbnIshaq.AbuqratFiAmradBiladiyya/0259HunaynIbnIshaq.AbuqratFiAmradBiladiyya.GRAR000087-ara1
0620IbnQudamaMaqdisi.Wasiyya	pri	pri	z	5846		z	../data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.Wasiyya/0620IbnQudamaMaqdisi.Wasiyya.ShamAY0034298-ara1
0480IbnHaddadQaysi.Diwan	pri	pri	literature: poetry	5839	1	0000Paragon.ShicrAndalusi	../data/0480IbnHaddadQaysi/0480IbnHaddadQaysi.Diwan/0480IbnHaddadQaysi.Diwan.JK007573-ara1
0225PseudoIbnMuqaffac.AdabSaghir	pri	pri	z	5836		z	../data/0225PseudoIbnMuqaffac/0225PseudoIbnMuqaffac.AdabSaghir/0225PseudoIbnMuqaffac.AdabSaghir.Shamela0037540-ara1.mARkdown
0728IbnTaymiyya.NaqdMaratibIjmac	pri	pri	z	5835		z	../data/0728IbnTaymiyya/0728IbnTaymiyya.NaqdMaratibIjmac/0728IbnTaymiyya.NaqdMaratibIjmac.Shamela0008630-ara1
0600CabdGhaniMuqaddasi.HadithIfk	pri	pri	z	5826		z	../data/0600CabdGhaniMuqaddasi/0600CabdGhaniMuqaddasi.HadithIfk/0600CabdGhaniMuqaddasi.HadithIfk.Shamela0026747-ara1
0711IbnIbrahimCimadDinWasiti.Rihla	pri	pri	z	5826		z	../data/0711IbnIbrahimCimadDinWasiti/0711IbnIbrahimCimadDinWasiti.Rihla/0711IbnIbrahimCimadDinWasiti.Rihla.LMN20200830-ara1.mARkdown
0852IbnHajarCasqalani.CawaliMuslimArbacuna	pri	pri	z	5822		z	../data/0852IbnHajarCasqalani/0852IbnHajarCasqalani.CawaliMuslimArbacuna/0852IbnHajarCasqalani.CawaliMuslimArbacuna.Shamela0026891-ara1
0620IbnQudamaMaqdisi.HikayatMunazara	pri	pri	z	5821		z	../data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.HikayatMunazara/0620IbnQudamaMaqdisi.HikayatMunazara.JK000328-ara1
0301AbuBakrFaryabi.SifatNifaq	pri	pri	z	5819		z	../data/0301AbuBakrFaryabi/0301AbuBakrFaryabi.SifatNifaq/0301AbuBakrFaryabi.SifatNifaq.Shamela0008235-ara1
0277MuhammadHunayni.MusnadAnasIbnMalik	pri	pri	z	5818		z	../data/0277MuhammadHunayni/0277MuhammadHunayni.MusnadAnasIbnMalik/0277MuhammadHunayni.MusnadAnasIbnMalik.ShamAY0033698-ara1
1206IbnCabdWahhab.ThalathatUsul	pri	pri	z	5810		z	../data/1206IbnCabdWahhab/1206IbnCabdWahhab.ThalathatUsul/1206IbnCabdWahhab.ThalathatUsul.Shamela0000239-ara1
1179AhmadShafici.IclamMultazam	pri	pri	z	5798		z	../data/1179AhmadShafici/1179AhmadShafici.IclamMultazam/1179AhmadShafici.IclamMultazam.Sham19Y0017806-ara1
0993MuhaqqiqArdabili.RisalatanFiKharaj	pri	pri	z	5796		z	../data/0993MuhaqqiqArdabili/0993MuhaqqiqArdabili.RisalatanFiKharaj/0993MuhaqqiqArdabili.RisalatanFiKharaj.Shia000180-ara1
0225Anonymous.IdahLiAristutalisFiKhayrMahd	pri	pri	z	5795		z	../data/0225Anonymous/0225Anonymous.IdahLiAristutalisFiKhayrMahd/0225Anonymous.IdahLiAristutalisFiKhayrMahd.GRAR000067-ara1
0511IbnMandahYahya.JuzFihiDhikr	pri	pri	z	5795		z	../data/0511IbnMandahYahya/0511IbnMandahYahya.JuzFihiDhikr/0511IbnMandahYahya.JuzFihiDhikr.Shia003153-ara1
0222IbnNaficHimsi.Hadith	pri	pri	z	5791		z	../data/0222IbnNaficHimsi/0222IbnNaficHimsi.Hadith/0222IbnNaficHimsi.Hadith.Shamela0029704-ara1
0710IbnAhmadHafizDinNasafi.ManarAnwar	pri	pri	z	5788		z	../data/0710IbnAhmadHafizDinNasafi/0710IbnAhmadHafizDinNasafi.ManarAnwar/0710IbnAhmadHafizDinNasafi.ManarAnwar.ShamAY0037542-ara1
0590AbuMuzaffarJawhari.Cawali	pri	pri	z	5784		z	../data/0590AbuMuzaffarJawhari/0590AbuMuzaffarJawhari.Cawali/0590AbuMuzaffarJawhari.Cawali.ShamAY0032971-ara1
0150SalihIbnJinahLakhmi.AdabMurua	pri	pri	z	5783		z	../data/0150SalihIbnJinahLakhmi/0150SalihIbnJinahLakhmi.AdabMurua/0150SalihIbnJinahLakhmi.AdabMurua.ShamAY0038879-ara1
0868IbnCumarBulqini.TuhfatAmin	pri	pri	z	5782		z	../data/0868IbnCumarBulqini/0868IbnCumarBulqini.TuhfatAmin/0868IbnCumarBulqini.TuhfatAmin.Shamela0010049-ara1
1173IbnCaliMusawiTustari.TadhyilSulafatCasr	pri	pri	z	5777		z	../data/1173IbnCaliMusawiTustari/1173IbnCaliMusawiTustari.TadhyilSulafatCasr/1173IbnCaliMusawiTustari.TadhyilSulafatCasr.Shamela0009085-ara1.completed
0360AbuBakrAjurri.TahrimNard	pri	pri	z	5775		z	../data/0360AbuBakrAjurri/0360AbuBakrAjurri.TahrimNard/0360AbuBakrAjurri.TahrimNard.JK011455-ara1
0795IbnRajabHanbali.KalimatIkhsas	pri	pri	z	5773		z	../data/0795IbnRajabHanbali/0795IbnRajabHanbali.KalimatIkhsas/0795IbnRajabHanbali.KalimatIkhsas.JK000340-ara1
0762MughultayIbnQilij.Intikhab	pri	pri	z	5767		z	../data/0762MughultayIbnQilij/0762MughultayIbnQilij.Intikhab/0762MughultayIbnQilij.Intikhab.Shamela0026906-ara1
0748IbnDimyati.Hadith	pri	pri	z	5760		z	../data/0748IbnDimyati/0748IbnDimyati.Hadith/0748IbnDimyati.Hadith.ShamAY0032872-ara1
0376AbuCamrHiri.Fawaid	pri	pri	z	5747		z	../data/0376AbuCamrHiri/0376AbuCamrHiri.Fawaid/0376AbuCamrHiri.Fawaid.ShamAY0032919-ara1
0001AbuTalibCabdManaf.Diwan	pri	pri	literature: poetry	5743	1	0000Paragon.ShicrJahili	../data/0001AbuTalibCabdManaf/0001AbuTalibCabdManaf.Diwan/0001AbuTalibCabdManaf.Diwan.JK007501-ara1
0287IbnAbiCasim.Salat	pri	pri	z	5738		z	../data/0287IbnAbiCasim/0287IbnAbiCasim.Salat/0287IbnAbiCasim.Salat.Shamela0026823-ara1
0182MarwanIbnAbiHafsa.Diwan	pri	pri	literature: poetry	5735	1	0000Paragon.ShicrUmawi	../data/0182MarwanIbnAbiHafsa/0182MarwanIbnAbiHafsa.Diwan/0182MarwanIbnAbiHafsa.Diwan.ShamAY0037859-ara1
0436AbuFadlMikali.Diwan	pri	pri	literature: poetry	5730	1	0000Paragon.ShicrCabbasi	../data/0436AbuFadlMikali/0436AbuFadlMikali.Diwan/0436AbuFadlMikali.Diwan.JK007581-ara1
1045AbuFadlMikali.Diwan	pri	pri	z	5730		z	../data/1045AbuFadlMikali/1045AbuFadlMikali.Diwan/1045AbuFadlMikali.Diwan.ShamAY0037817-ara1
0381IbnBabawayhSaduq.FadailShica	pri	pri	z	5722		z	../data/0381IbnBabawayhSaduq/0381IbnBabawayhSaduq.FadailShica/0381IbnBabawayhSaduq.FadailShica.Shia001145-ara1.completed
0817MajdDinFiruzabadi.RaddCalaRafida	pri	pri	z	5720		z	../data/0817MajdDinFiruzabadi/0817MajdDinFiruzabadi.RaddCalaRafida/0817MajdDinFiruzabadi.RaddCalaRafida.Shamela0037554-ara1
0301Bardiji.TabaqatAsma	pri	pri	z	5714		z	../data/0301Bardiji/0301Bardiji.TabaqatAsma/0301Bardiji.TabaqatAsma.Shamela0001590-ara1.completed
0600CabdGhaniMuqaddasi.FadailCumarIbnKhattab	pri	pri	z	5713		z	../data/0600CabdGhaniMuqaddasi/0600CabdGhaniMuqaddasi.FadailCumarIbnKhattab/0600CabdGhaniMuqaddasi.FadailCumarIbnKhattab.Shamela0030266-ara1
0911Suyuti.IrshadMuhtadin	pri	pri	z	5710		z	../data/0911Suyuti/0911Suyuti.IrshadMuhtadin/0911Suyuti.IrshadMuhtadin.ShamAY0037497-ara1
0911Suyuti.SifatSahibDhawqSalim	pri	pri	z	5710		z	../data/0911Suyuti/0911Suyuti.SifatSahibDhawqSalim/0911Suyuti.SifatSahibDhawqSalim.JK010262-ara1
0842IbnNasirDinDimashqi.IftitahQari	pri	pri	z	5706		z	../data/0842IbnNasirDinDimashqi/0842IbnNasirDinDimashqi.IftitahQari/0842IbnNasirDinDimashqi.IftitahQari.ShamAY0033545-ara1
0410IbnMardawayh.Majalis	pri	pri	z	5702		z	../data/0410IbnMardawayh/0410IbnMardawayh.Majalis/0410IbnMardawayh.Majalis.ShamAY0038153-ara1
1066IbnYusufZaynCabidinKurani.MukhtasarYamaniyyat	pri	pri	z	5687		z	../data/1066IbnYusufZaynCabidinKurani/1066IbnYusufZaynCabidinKurani.MukhtasarYamaniyyat/1066IbnYusufZaynCabidinKurani.MukhtasarYamaniyyat.Shamela0037631-ara1
0643DiyaDinMuqaddasi.SifatNabi	pri	pri	z	5686		z	../data/0643DiyaDinMuqaddasi/0643DiyaDinMuqaddasi.SifatNabi/0643DiyaDinMuqaddasi.SifatNabi.Shamela0026554-ara1
0953IbnTulun.RisalaFiTafsirInnaIbrahim	pri	pri	z	5683		z	../data/0953IbnTulun/0953IbnTulun.RisalaFiTafsirInnaIbrahim/0953IbnTulun.RisalaFiTafsirInnaIbrahim.Shamela0026435-ara1
0510AbuGhanaimNarsi.Hadith	pri	pri	z	5679		z	../data/0510AbuGhanaimNarsi/0510AbuGhanaimNarsi.Hadith/0510AbuGhanaimNarsi.Hadith.ShamAY0032944-ara1
0359AbuCaliSawwaf.Juz	pri	pri	z	5671		z	../data/0359AbuCaliSawwaf/0359AbuCaliSawwaf.Juz/0359AbuCaliSawwaf.Juz.Shamela0029780-ara1
0632AbuHafsSuhrawardi.Mashyakha	pri	pri	z	5671		z	../data/0632AbuHafsSuhrawardi/0632AbuHafsSuhrawardi.Mashyakha/0632AbuHafsSuhrawardi.Mashyakha.Shamela0026473-ara1.completed
1450MuhammadIbnCabdAllahCizzi.QawlMubin	pri	pri	z	5663		z	../data/1450MuhammadIbnCabdAllahCizzi/1450MuhammadIbnCabdAllahCizzi.QawlMubin/1450MuhammadIbnCabdAllahCizzi.QawlMubin.Zaydiyya0000096-ara1
0911Suyuti.NuzhatJulasa	pri	pri	z	5661		z	../data/0911Suyuti/0911Suyuti.NuzhatJulasa/0911Suyuti.NuzhatJulasa.JK010730-ara1
0576AbuTahirSilafi.JuzBiIntikhab	pri	pri	z	5658		z	../data/0576AbuTahirSilafi/0576AbuTahirSilafi.JuzBiIntikhab/0576AbuTahirSilafi.JuzBiIntikhab.Shamela0029790-ara1
0638JahmaBintMufarrij.Musafahat	pri	pri	z	5657		z	../data/0638JahmaBintMufarrij/0638JahmaBintMufarrij.Musafahat/0638JahmaBintMufarrij.Musafahat.ShamAY0032797-ara1
0405IbnHusaynHamadhani.FawaidWaAkhbar	pri	pri	z	5655		z	../data/0405IbnHusaynHamadhani/0405IbnHusaynHamadhani.FawaidWaAkhbar/0405IbnHusaynHamadhani.FawaidWaAkhbar.Shamela0026505-ara1
0360AbuBakrAnbari.MuntaqaMinHadith	pri	pri	z	5648		z	../data/0360AbuBakrAnbari/0360AbuBakrAnbari.MuntaqaMinHadith/0360AbuBakrAnbari.MuntaqaMinHadith.Shamela0029868-ara1
0728IbnTaymiyya.ArbacunaTaymiyya	pri	pri	z	5648		z	../data/0728IbnTaymiyya/0728IbnTaymiyya.ArbacunaTaymiyya/0728IbnTaymiyya.ArbacunaTaymiyya.Shamela0009370-ara1
0285IbnYazidMubarrad.SharhLamiyya	pri	pri	z	5647		z	../data/0285IbnYazidMubarrad/0285IbnYazidMubarrad.SharhLamiyya/0285IbnYazidMubarrad.SharhLamiyya.ShamAY0037226-ara1
0442AbuHasanQazwini.Amali	pri	pri	z	5639		z	../data/0442AbuHasanQazwini/0442AbuHasanQazwini.Amali/0442AbuHasanQazwini.Amali.ShamAY0032789-ara1
0911Suyuti.JiyadMusalsalat	pri	pri	z	5636		z	../data/0911Suyuti/0911Suyuti.JiyadMusalsalat/0911Suyuti.JiyadMusalsalat.Shamela0011479-ara1
0728IbnTaymiyya.QacidaHasanaFiBaqiyat	pri	pri	z	5622		z	../data/0728IbnTaymiyya/0728IbnTaymiyya.QacidaHasanaFiBaqiyat/0728IbnTaymiyya.QacidaHasanaFiBaqiyat.Shamela0022650-ara1
0259HunaynIbnIshaq.AhwiyaLiAbuqrat	pri	pri	z	5621		z	../data/0259HunaynIbnIshaq/0259HunaynIbnIshaq.AhwiyaLiAbuqrat/0259HunaynIbnIshaq.AhwiyaLiAbuqrat.GRAR000088-ara1
0255Jahiz.Qiyan	pri	pri	z	5618		z	../data/0255Jahiz/0255Jahiz.Qiyan/0255Jahiz.Qiyan.Shamela0010428BK16-ara1.mARkdown
0900IbnMuhammadBurhanDinQabibati.IfadatMubtadi	pri	pri	z	5607		z	../data/0900IbnMuhammadBurhanDinQabibati/0900IbnMuhammadBurhanDinQabibati.IfadatMubtadi/0900IbnMuhammadBurhanDinQabibati.IfadatMubtadi.Sham19Y0017845-ara1
0825IbnQasimSabti.IkhtisarAkhbar	pri	pri	z	5606		z	../data/0825IbnQasimSabti/0825IbnQasimSabti.IkhtisarAkhbar/0825IbnQasimSabti.IkhtisarAkhbar.Shamela0036150-ara1.completed
0281IbnAbiDunya.Hilm	pri	pri	z	5601		z	../data/0281IbnAbiDunya/0281IbnAbiDunya.Hilm/0281IbnAbiDunya.Hilm.JK000049-ara1.completed
0911Suyuti.Shaqaiq	pri	pri	z	5596		z	../data/0911Suyuti/0911Suyuti.Shaqaiq/0911Suyuti.Shaqaiq.ShamAY0036061-ara1
1233SulaymanSibtIbnCabdWahhab.Dalail	pri	pri	z	5591		z	../data/1233SulaymanSibtIbnCabdWahhab/1233SulaymanSibtIbnCabdWahhab.Dalail/1233SulaymanSibtIbnCabdWahhab.Dalail.Shamela0012827-ara1
1206IbnCabdWahhab.KitabTahara	pri	pri	z	5578		z	../data/1206IbnCabdWahhab/1206IbnCabdWahhab.KitabTahara/1206IbnCabdWahhab.KitabTahara.Shamela0008383-ara1
0321IbnDuraydAzdi.MatarWaSahab	pri	pri	z	5577		z	../data/0321IbnDuraydAzdi/0321IbnDuraydAzdi.MatarWaSahab/0321IbnDuraydAzdi.MatarWaSahab.ShamIbadiyya0000647-ara1
0001TarafaIbnCabd.Diwan	pri	pri	literature: poetry	5572	1	0000Paragon.ShicrJahili	../data/0001TarafaIbnCabd/0001TarafaIbnCabd.Diwan/0001TarafaIbnCabd.Diwan.Shamela0036422-ara1
0444AbuCamrDani.CilmHadith	pri	pri	z	5572		z	../data/0444AbuCamrDani/0444AbuCamrDani.CilmHadith/0444AbuCamrDani.CilmHadith.ShamAY0034012-ara1
0842IbnNasirDinDimashqi.MajlisFiHadithJabir	pri	pri	z	5569		z	../data/0842IbnNasirDinDimashqi/0842IbnNasirDinDimashqi.MajlisFiHadithJabir/0842IbnNasirDinDimashqi.MajlisFiHadithJabir.Shia002239-ara1
1228MuhammadAmirKabirMaliki.NukhbaBahiyya	pri	pri	z	5561		z	../data/1228MuhammadAmirKabirMaliki/1228MuhammadAmirKabirMaliki.NukhbaBahiyya/1228MuhammadAmirKabirMaliki.NukhbaBahiyya.Shamela0006079-ara1
0234AbuKhaythamaNisai.Cilm	pri	pri	z	5556		z	../data/0234AbuKhaythamaNisai/0234AbuKhaythamaNisai.Cilm/0234AbuKhaythamaNisai.Cilm.Shia001903-ara1
0348IbnSalmanNajjad.DhikrManLahuAyat	pri	pri	z	5552		z	../data/0348IbnSalmanNajjad/0348IbnSalmanNajjad.DhikrManLahuAyat/0348IbnSalmanNajjad.DhikrManLahuAyat.Shamela0011757-ara1
0725BaybarsMansuri.MawacizAbrar	pri	pri	z	5548		z	../data/0725BaybarsMansuri/0725BaybarsMansuri.MawacizAbrar/0725BaybarsMansuri.MawacizAbrar.GVDB20220427-ara1.completed
1349SacdCatiqNajdi.Ijazatan	pri	pri	z	5544		z	../data/1349SacdCatiqNajdi/1349SacdCatiqNajdi.Ijazatan/1349SacdCatiqNajdi.Ijazatan.ShamAY0033537-ara1
0444AbuCamrDani.AhrufSabca	pri	pri	z	5542		0000Paragon.QuranQiraat	../data/0444AbuCamrDani/0444AbuCamrDani.AhrufSabca/0444AbuCamrDani.AhrufSabca.JK000453-ara1
0279Tirmidhi.CilalSaghir	pri	pri	z	5533		z	../data/0279Tirmidhi/0279Tirmidhi.CilalSaghir/0279Tirmidhi.CilalSaghir.Shamela0005897-ara1.completed
1304AhmadZayniDahlan.RisalaFiKayfiyyatMunazara	pri	pri	z	5529		z	../data/1304AhmadZayniDahlan/1304AhmadZayniDahlan.RisalaFiKayfiyyatMunazara/1304AhmadZayniDahlan.RisalaFiKayfiyyatMunazara.Shamela0036527-ara1
0318IbnMuhammadHashimi.HadithIbnMascud	pri	pri	z	5526		z	../data/0318IbnMuhammadHashimi/0318IbnMuhammadHashimi.HadithIbnMascud/0318IbnMuhammadHashimi.HadithIbnMascud.ShamAY0032850-ara1
0022ShammakhIbnDirar.Diwan	pri	pri	z	5525		z	../data/0022ShammakhIbnDirar/0022ShammakhIbnDirar.Diwan/0022ShammakhIbnDirar.Diwan.JK007533-ara1
0748Dhahabi.AhadithMukhtaraMinMawducat	pri	pri	z	5525		z	../data/0748Dhahabi/0748Dhahabi.AhadithMukhtaraMinMawducat/0748Dhahabi.AhadithMukhtaraMinMawducat.JK005013-ara1
1033MarciKarmi.MasbukDhahab	pri	pri	z	5525		z	../data/1033MarciKarmi/1033MarciKarmi.MasbukDhahab/1033MarciKarmi.MasbukDhahab.JK010502-ara1
0799IbnShaykha.ShicarAbrar	pri	pri	z	5522		z	../data/0799IbnShaykha/0799IbnShaykha.ShicarAbrar/0799IbnShaykha.ShicarAbrar.Sham19Y0009382-ara1
1304CabdHayyLaknawi.Ifsah	pri	pri	z	5514		z	../data/1304CabdHayyLaknawi/1304CabdHayyLaknawi.Ifsah/1304CabdHayyLaknawi.Ifsah.ShamAY0036003-ara1
1182IbnIsmacilSancani.IstifaAqwal	pri	pri	z	5512		z	../data/1182IbnIsmacilSancani/1182IbnIsmacilSancani.IstifaAqwal/1182IbnIsmacilSancani.IstifaAqwal.Shamela0029877-ara1
0794BadrDinZarkashi.MacnaLaIlahaIllaLlah	pri	pri	z	5508		z	../data/0794BadrDinZarkashi/0794BadrDinZarkashi.MacnaLaIlahaIllaLlah/0794BadrDinZarkashi.MacnaLaIlahaIllaLlah.JK001135-ara1
0700MuhammadIbnSacidRawandi.CujalatMacrifa	pri	pri	z	5504		z	../data/0700MuhammadIbnSacidRawandi/0700MuhammadIbnSacidRawandi.CujalatMacrifa/0700MuhammadIbnSacidRawandi.CujalatMacrifa.Shia004011-ara1
1205MurtadaZabidi.HikmatIshraq	pri	pri	z	5498		z	../data/1205MurtadaZabidi/1205MurtadaZabidi.HikmatIshraq/1205MurtadaZabidi.HikmatIshraq.Shamela0095576-ara1
0761JamalDinIbnHisham.MabahithMurdiyya	pri	pri	z	5493		z	../data/0761JamalDinIbnHisham/0761JamalDinIbnHisham.MabahithMurdiyya/0761JamalDinIbnHisham.MabahithMurdiyya.JK001142-ara1
0360AbuBakrAjurri.DhammLiwat	pri	pri	z	5488		z	../data/0360AbuBakrAjurri/0360AbuBakrAjurri.DhammLiwat/0360AbuBakrAjurri.DhammLiwat.Shamela0009512-ara1
0953IbnTulun.DawrFalak	pri	pri	z	5486		z	../data/0953IbnTulun/0953IbnTulun.DawrFalak/0953IbnTulun.DawrFalak.ShamAY0034303-ara1
0206IshaqIbnBishrQurashi.Mubtada	pri	pri	z	5475		z	../data/0206IshaqIbnBishrQurashi/0206IshaqIbnBishrQurashi.Mubtada/0206IshaqIbnBishrQurashi.Mubtada.ShamAY0032756-ara1
0385IbnShahin.AhadithArbacRijal	pri	pri	z	5475		z	../data/0385IbnShahin/0385IbnShahin.AhadithArbacRijal/0385IbnShahin.AhadithArbacRijal.ShamAY0032909-ara1
0063AbuDihbilJumahi.Diwan	pri	pri	z	5470		z	../data/0063AbuDihbilJumahi/0063AbuDihbilJumahi.Diwan/0063AbuDihbilJumahi.Diwan.Sham19Y0149016-ara1
0392IbnJinniMawsili.Carud	pri	pri	z	5464		z	../data/0392IbnJinniMawsili/0392IbnJinniMawsili.Carud/0392IbnJinniMawsili.Carud.JK000956-ara1
0953IbnTulun.TablighBushra	pri	pri	z	5457		z	../data/0953IbnTulun/0953IbnTulun.TablighBushra/0953IbnTulun.TablighBushra.ShamAY0033568-ara1
0471IbnCaliBalkhi.Wakhshiyyat	pri	pri	z	5456		z	../data/0471IbnCaliBalkhi/0471IbnCaliBalkhi.Wakhshiyyat/0471IbnCaliBalkhi.Wakhshiyyat.Shamela0029991-ara1
1206IbnCabdWahhab.KashfShubuhat	pri	pri	z	5456		z	../data/1206IbnCabdWahhab/1206IbnCabdWahhab.KashfShubuhat/1206IbnCabdWahhab.KashfShubuhat.Shamela0030850-ara1
0255Jahiz.AwtanWaBuldan	pri	pri	z	5453		z	../data/0255Jahiz/0255Jahiz.AwtanWaBuldan/0255Jahiz.AwtanWaBuldan.Shamela0010709BK2-ara2.mARkdown
0597IbnJawzi.HifzCumr	pri	pri	z	5452		z	../data/0597IbnJawzi/0597IbnJawzi.HifzCumr/0597IbnJawzi.HifzCumr.Shamela0026677-ara1
0541IbnAhmadShaykhShuyukhSufi.Juz	pri	pri	z	5451		z	../data/0541IbnAhmadShaykhShuyukhSufi/0541IbnAhmadShaykhShuyukhSufi.Juz/0541IbnAhmadShaykhShuyukhSufi.Juz.Shamela0026862-ara1
0259HunaynIbnIshaq.TaqdimatMacrifaLiAbuqrat	pri	pri	z	5444		z	../data/0259HunaynIbnIshaq/0259HunaynIbnIshaq.TaqdimatMacrifaLiAbuqrat/0259HunaynIbnIshaq.TaqdimatMacrifaLiAbuqrat.GRAR000053-ara1
0494AbuNasrIbnWadcan.ArbacunaWadcaniyya	pri	pri	z	5443		z	../data/0494AbuNasrIbnWadcan/0494AbuNasrIbnWadcan.ArbacunaWadcaniyya/0494AbuNasrIbnWadcan.ArbacunaWadcaniyya.Shamela0012882-ara1
0852IbnHajarCasqalani.AmaliAdhkarFiFadlSalatTasbih	pri	pri	z	5442		z	../data/0852IbnHajarCasqalani/0852IbnHajarCasqalani.AmaliAdhkarFiFadlSalatTasbih/0852IbnHajarCasqalani.AmaliAdhkarFiFadlSalatTasbih.Shamela0029563-ara1
0408IbnCabdCazizTaymi.JuzHadith	pri	pri	z	5437		z	../data/0408IbnCabdCazizTaymi/0408IbnCabdCazizTaymi.JuzHadith/0408IbnCabdCazizTaymi.JuzHadith.Shamela0012852-ara1
0984BadrDinGhazzi.AdabCishra	pri	pri	z	5436		z	../data/0984BadrDinGhazzi/0984BadrDinGhazzi.AdabCishra/0984BadrDinGhazzi.AdabCishra.Shamela0008186-ara1
0953IbnTulun.ArbacunaFiFadlRahma	pri	pri	z	5431		z	../data/0953IbnTulun/0953IbnTulun.ArbacunaFiFadlRahma/0953IbnTulun.ArbacunaFiFadlRahma.Shamela0009826-ara1
